Shipment_ID,Customer_ID,Order_Date,Delivery_Date,Origin_Zone,Destination_Zone,Package_Type,Shipping_Mode,Shipping_Cost,Delivery_Status,Delivery_Days,Delivery_Performance
SHP01175,CUST0302,2026-04-29,2026-05-01,East,East,Parcel,Standard,476,Delivered,2,On Time
SHP00428,CUST0363,2026-04-30,2026-05-05,South,West,Parcel,Standard,121,Delivered,5,Not On Time
SHP01563,CUST0396,2026-04-30,2026-05-04,Central,East,Parcel,Express,536,Delivered,4,Not On Time
SHP00774,CUST0218,2026-04-30,2026-05-07,North,South,Document,Standard,189,Delivered,7,Not On Time
SHP00373,CUST0141,2026-05-01,2026-05-03,Central,West,Fragile,Standard,178,Delivered,2,On Time
SHP00539,CUST0104,2026-05-02,2026-05-05,East,West,Parcel,Standard,207,Delivered,3,On Time
SHP00585,CUST0446,2026-05-02,2026-05-05,Central,West,Fragile,Standard,155,Delivered,3,On Time
SHP00977,CUST0210,2026-05-03,2026-05-10,East,Central,Document,Express,416,Delivered,7,Not On Time
SHP00291,CUST0473,2026-05-03,2026-05-06,South,East,Parcel,Standard,350,Delivered,3,On Time
SHP00266,CUST0481,2026-05-03,2026-05-05,East,Central,Fragile,Standard,438,Delivered,2,On Time
SHP00149,CUST0111,2026-05-04,2026-05-08,East,West,Parcel,Standard,494,Delivered,4,Not On Time
SHP01907,CUST0104,2026-05-05,2026-05-10,East,West,Parcel,Standard,361,Delivered,5,Not On Time
SHP01245,CUST0316,2026-05-05,2026-05-10,South,West,Fragile,Standard,315,Delivered,5,Not On Time
SHP00020,CUST0171,2026-05-06,2026-05-08,North,West,Fragile,Standard,383,Delayed,2,Not On Time
SHP01658,CUST0460,2026-05-06,2026-05-08,Central,North,Parcel,Standard,369,Cancelled,2,Not On Time
SHP01653,CUST0492,2026-05-08,2026-05-14,East,North,Parcel,Standard,280,Delivered,6,Not On Time
SHP01779,CUST0356,2026-05-08,2026-05-12,East,Central,Fragile,Same Day,441,Delivered,4,Not On Time
SHP00595,CUST0496,2026-05-08,2026-05-11,North,North,Parcel,Express,580,Delivered,3,On Time
SHP01994,CUST0324,2026-05-09,2026-05-16,East,Central,Electronics,Standard,275,Delivered,7,Not On Time
SHP00339,CUST0133,2026-05-10,2026-05-17,South,Central,Parcel,Standard,202,Delivered,7,Not On Time
SHP00001,CUST0376,2026-05-10,2026-05-17,Central,Central,Document,Standard,168,Failed,7,Not On Time
SHP01426,CUST0293,2026-05-11,2026-05-14,South,East,Fragile,Standard,266,Cancelled,3,Not On Time
SHP01485,CUST0328,2026-05-11,2026-05-14,North,South,Document,Same Day,565,Delivered,3,On Time
SHP00174,CUST0127,2026-05-13,2026-05-15,Central,South,Document,Standard,251,Delivered,2,On Time
SHP00114,CUST0106,2026-05-13,2026-05-17,North,North,Document,Standard,307,Delivered,4,Not On Time
SHP00814,CUST0497,2026-05-14,2026-05-20,North,East,Parcel,Express,643,Delivered,6,Not On Time
SHP01440,CUST0092,2026-05-15,2026-05-17,North,Central,Parcel,Express,472,Delivered,2,On Time
SHP01242,CUST0287,2026-05-15,2026-05-19,North,West,Electronics,Standard,320,Delivered,4,Not On Time
SHP01058,CUST0378,2026-05-15,2026-05-17,Central,South,Parcel,Standard,194,Delivered,2,On Time
SHP01577,CUST0393,2026-05-16,2026-05-19,East,East,Document,Express,218,Delivered,3,On Time
SHP01451,CUST0051,2026-05-16,2026-05-17,East,South,Fragile,Express,654,Delivered,1,On Time
SHP00314,CUST0029,2026-05-16,2026-05-19,East,Central,Parcel,Standard,213,Delivered,3,On Time
SHP00412,CUST0462,2026-05-16,2026-05-17,West,West,Parcel,Standard,497,Delayed,1,Not On Time
SHP01304,CUST0296,2026-05-18,2026-05-21,Central,Central,Document,Same Day,257,Delivered,3,On Time
SHP00512,CUST0297,2026-05-18,2026-05-21,West,South,Document,Standard,435,Delivered,3,On Time
SHP00108,CUST0214,2026-05-20,2026-05-22,East,East,Document,Standard,210,Failed,2,Not On Time
SHP01371,CUST0267,2026-05-20,2026-05-24,East,West,Parcel,Express,476,Delivered,4,Not On Time
SHP00831,CUST0407,2026-05-21,2026-05-22,North,South,Parcel,Express,266,Delivered,1,On Time
SHP00008,CUST0257,2026-05-21,2026-05-24,Central,North,Electronics,Standard,146,Delivered,3,On Time
SHP00179,CUST0302,2026-05-21,2026-05-24,North,Central,Document,Standard,473,Delivered,3,On Time
SHP00413,CUST0101,2026-05-22,2026-05-25,North,West,Electronics,Express,449,Delayed,3,Not On Time
SHP00769,CUST0405,2026-05-22,2026-05-26,North,East,Electronics,Express,616,Delivered,4,Not On Time
SHP01417,CUST0346,2026-05-22,2026-05-25,North,South,Parcel,Express,694,Delayed,3,Not On Time
SHP01398,CUST0110,2026-05-23,2026-05-28,West,West,Parcel,Express,692,Delayed,5,Not On Time
SHP00463,CUST0420,2026-05-25,2026-05-30,East,East,Document,Standard,124,Delivered,5,Not On Time
SHP00883,CUST0182,2026-05-25,2026-05-30,North,East,Fragile,Express,318,Failed,5,Not On Time
SHP00310,CUST0471,2026-05-26,2026-05-28,Central,North,Document,Standard,475,Delivered,2,On Time
SHP00704,CUST0313,2026-05-26,2026-05-31,Central,South,Fragile,Express,682,Delayed,5,Not On Time
SHP00531,CUST0001,2026-05-26,2026-05-28,West,West,Parcel,Same Day,315,Delayed,2,Not On Time
SHP00209,CUST0319,2026-05-27,2026-05-31,East,East,Fragile,Same Day,349,Delivered,4,Not On Time
SHP01284,CUST0438,2026-05-28,2026-05-31,South,South,Parcel,Standard,479,Cancelled,3,Not On Time
SHP00066,CUST0055,2026-05-28,2026-05-31,West,North,Fragile,Express,241,Delivered,3,On Time
SHP00234,CUST0371,2026-05-28,2026-05-31,East,Central,Electronics,Standard,165,Delivered,3,On Time
SHP00188,CUST0424,2026-05-30,2026-06-02,West,Central,Parcel,Express,564,Delivered,3,On Time
SHP00564,CUST0399,2026-05-30,2026-06-02,North,Central,Electronics,Express,538,Delivered,3,On Time
SHP00726,CUST0149,2026-05-30,2026-06-03,South,North,Parcel,Same Day,437,Delivered,4,Not On Time
SHP00524,CUST0431,2026-06-01,2026-06-02,North,East,Parcel,Express,466,Delivered,1,On Time
SHP00671,CUST0457,2026-06-01,2026-06-06,North,South,Fragile,Standard,438,Delivered,5,Not On Time
SHP01086,CUST0309,2026-06-01,2026-06-02,West,East,Parcel,Standard,413,Delivered,1,On Time
SHP01829,CUST0137,2026-06-01,2026-06-04,East,North,Fragile,Standard,373,Delivered,3,On Time
SHP01296,CUST0202,2026-06-02,2026-06-03,East,West,Electronics,Express,690,Delivered,1,On Time
SHP00161,CUST0436,2026-06-02,2026-06-04,Central,North,Fragile,Standard,213,Delivered,2,On Time
SHP00312,CUST0313,2026-06-02,2026-06-03,North,Central,Parcel,Same Day,414,Delivered,1,On Time
SHP00430,CUST0117,2026-06-03,2026-06-06,South,East,Document,Standard,89,Delivered,3,On Time
SHP01160,CUST0154,2026-06-03,2026-06-04,North,North,Fragile,Express,176,Delivered,1,On Time
SHP00491,CUST0425,2026-06-04,2026-06-08,East,East,Fragile,Express,267,Delivered,4,Not On Time
SHP01266,CUST0291,2026-06-04,2026-06-07,North,East,Electronics,Express,287,Delivered,3,On Time
SHP01491,CUST0063,2026-06-04,2026-06-07,South,South,Parcel,Standard,156,Delivered,3,On Time
SHP01377,CUST0244,2026-06-05,2026-06-07,West,West,Fragile,Express,231,Delivered,2,On Time
SHP01641,CUST0025,2026-06-05,2026-06-07,Central,West,Parcel,Express,336,Cancelled,2,Not On Time
SHP01293,CUST0090,2026-06-05,2026-06-08,Central,West,Parcel,Standard,97,Delivered,3,On Time
SHP01974,CUST0075,2026-06-06,2026-06-08,Central,North,Electronics,Express,445,Delivered,2,On Time
SHP00850,CUST0294,2026-06-06,2026-06-09,West,East,Electronics,Standard,98,Delivered,3,On Time
SHP01356,CUST0386,2026-06-07,2026-06-12,South,North,Document,Express,515,Delivered,5,Not On Time
SHP01639,CUST0391,2026-06-09,2026-06-13,West,Central,Parcel,Standard,109,Delivered,4,Not On Time
SHP00435,CUST0210,2026-06-09,2026-06-11,West,Central,Fragile,Standard,165,Delivered,2,On Time
SHP01599,CUST0475,2026-06-09,2026-06-15,Central,South,Parcel,Standard,486,Delivered,6,Not On Time
SHP01472,CUST0418,2026-06-09,2026-06-12,North,Central,Electronics,Express,567,Delivered,3,On Time
SHP01959,CUST0347,2026-06-10,2026-06-13,East,Central,Document,Standard,266,Delivered,3,On Time
SHP00113,CUST0017,2026-06-10,2026-06-16,North,Central,Parcel,Same Day,626,Delayed,6,Not On Time
SHP01528,CUST0128,2026-06-10,2026-06-14,West,West,Parcel,Standard,358,Cancelled,4,Not On Time
SHP01181,CUST0427,2026-06-11,2026-06-14,North,West,Fragile,Standard,447,Delivered,3,On Time
SHP01114,CUST0443,2026-06-12,2026-06-16,Central,West,Document,Express,552,Delivered,4,Not On Time
SHP01395,CUST0364,2026-06-13,2026-06-18,Central,North,Electronics,Standard,123,Delivered,5,Not On Time
SHP00475,CUST0251,2026-06-13,2026-06-16,North,North,Document,Express,462,Delivered,3,On Time
SHP00371,CUST0179,2026-06-14,2026-06-16,West,West,Fragile,Express,253,Delivered,2,On Time
SHP00335,CUST0182,2026-06-15,2026-06-16,South,South,Parcel,Standard,96,Delivered,1,On Time
SHP00190,CUST0152,2026-06-15,2026-06-17,West,South,Parcel,Standard,263,Delivered,2,On Time
SHP00755,CUST0025,2026-06-16,2026-06-22,East,North,Fragile,Standard,472,Delivered,6,Not On Time
SHP00043,CUST0455,2026-06-16,2026-06-17,Central,Central,Parcel,Express,535,Delivered,1,On Time
SHP00713,CUST0180,2026-06-17,2026-06-22,South,North,Document,Same Day,308,Delivered,5,Not On Time
SHP01325,CUST0198,2026-06-17,2026-06-19,Central,North,Electronics,Express,693,Delivered,2,On Time
SHP01793,CUST0344,2026-06-17,2026-06-20,North,East,Fragile,Standard,191,Delayed,3,Not On Time
SHP01392,CUST0161,2026-06-18,2026-06-24,South,North,Parcel,Same Day,373,Delivered,6,Not On Time
SHP00622,CUST0177,2026-06-18,2026-06-21,West,East,Document,Same Day,583,Delivered,3,On Time
SHP00624,CUST0285,2026-06-18,2026-06-21,North,West,Document,Standard,202,Delivered,3,On Time
SHP00607,CUST0063,2026-06-18,2026-06-22,Central,North,Document,Same Day,211,Delayed,4,Not On Time
SHP01857,CUST0491,2026-06-19,2026-06-21,West,South,Fragile,Standard,224,Delivered,2,On Time
SHP00750,CUST0150,2026-06-20,2026-06-23,Central,North,Electronics,Express,431,Delivered,3,On Time
SHP01795,CUST0154,2026-06-20,2026-06-25,West,South,Parcel,Standard,116,Delayed,5,Not On Time
SHP00279,CUST0156,2026-06-21,2026-06-26,North,Central,Parcel,Express,661,Delivered,5,Not On Time
SHP01425,CUST0370,2026-06-21,2026-06-26,North,East,Document,Standard,300,Delayed,5,Not On Time
SHP00974,CUST0469,2026-06-23,2026-06-26,South,South,Document,Standard,406,Failed,3,Not On Time
SHP01015,CUST0049,2026-06-24,2026-06-26,East,South,Fragile,Standard,107,Delivered,2,On Time
SHP01282,CUST0455,2026-06-25,2026-06-28,East,East,Parcel,Express,601,Delivered,3,On Time
SHP01405,CUST0337,2026-06-27,2026-06-30,South,Central,Document,Express,482,Delivered,3,On Time
SHP00522,CUST0084,2026-06-27,2026-06-29,Central,North,Fragile,Standard,350,Delayed,2,Not On Time
SHP01630,CUST0361,2026-06-27,2026-07-02,Central,Central,Parcel,Express,406,Delivered,5,Not On Time
SHP00951,CUST0177,2026-06-28,2026-07-01,North,Central,Fragile,Same Day,830,Delivered,3,On Time
SHP01450,CUST0148,2026-06-29,2026-06-30,West,East,Document,Standard,148,Delivered,1,On Time
SHP00761,CUST0118,2026-06-29,2026-07-04,North,West,Parcel,Standard,161,Delivered,5,Not On Time
SHP00351,CUST0342,2026-06-30,2026-07-01,South,Central,Document,Express,603,Failed,1,Not On Time
SHP01728,CUST0476,2026-06-30,2026-07-06,South,Central,Electronics,Standard,290,Delivered,6,Not On Time
SHP00451,CUST0063,2026-07-01,2026-07-05,West,East,Parcel,Standard,292,Delivered,4,Not On Time
SHP01413,CUST0189,2026-07-02,2026-07-05,East,South,Parcel,Express,146,Delivered,3,On Time
SHP00208,CUST0360,2026-07-02,2026-07-05,West,North,Parcel,Standard,220,Delivered,3,On Time
SHP01197,CUST0049,2026-07-02,2026-07-06,South,West,Parcel,Express,232,Delivered,4,Not On Time
SHP01660,CUST0327,2026-07-03,2026-07-04,West,East,Fragile,Express,246,Delivered,1,On Time
SHP00960,CUST0257,2026-07-03,2026-07-06,West,West,Parcel,Standard,332,Delivered,3,On Time
SHP01326,CUST0224,2026-07-04,2026-07-06,North,Central,Document,Same Day,301,Delivered,2,On Time
SHP01258,CUST0141,2026-07-04,2026-07-06,Central,North,Parcel,Standard,193,Delivered,2,On Time
SHP01570,CUST0478,2026-07-05,2026-07-07,North,South,Parcel,Standard,162,Delivered,2,On Time
SHP01798,CUST0215,2026-07-05,2026-07-09,East,Central,Document,Express,699,Cancelled,4,Not On Time
SHP01264,CUST0435,2026-07-06,2026-07-10,West,North,Parcel,Standard,334,Delayed,4,Not On Time
SHP00768,CUST0379,2026-07-06,2026-07-07,South,South,Parcel,Express,456,Delivered,1,On Time
SHP01369,CUST0440,2026-07-06,2026-07-13,East,West,Parcel,Standard,476,Delivered,7,Not On Time
SHP01523,CUST0211,2026-07-07,2026-07-10,South,West,Parcel,Standard,376,Delivered,3,On Time
SHP00674,CUST0318,2026-07-07,2026-07-08,North,South,Fragile,Standard,413,Cancelled,1,Not On Time
SHP01478,CUST0032,2026-07-07,2026-07-10,North,West,Parcel,Standard,401,Delivered,3,On Time
SHP00584,CUST0158,2026-07-07,2026-07-09,West,North,Electronics,Express,307,Delayed,2,Not On Time
SHP00402,CUST0285,2026-07-08,2026-07-12,North,South,Parcel,Express,220,Delivered,4,Not On Time
SHP00719,CUST0305,2026-07-08,2026-07-11,West,Central,Parcel,Standard,182,Delivered,3,On Time
SHP01678,CUST0429,2026-07-09,2026-07-14,North,Central,Parcel,Standard,327,Delivered,5,Not On Time
SHP00275,CUST0477,2026-07-09,2026-07-15,North,West,Document,Express,587,Delivered,6,Not On Time
SHP01134,CUST0286,2026-07-09,2026-07-15,South,North,Parcel,Express,454,Delivered,6,Not On Time
SHP01110,CUST0144,2026-07-09,2026-07-14,North,East,Parcel,Standard,152,Delivered,5,Not On Time
SHP01938,CUST0424,2026-07-09,2026-07-10,East,South,Parcel,Express,546,Delivered,1,On Time
SHP01187,CUST0019,2026-07-09,2026-07-12,South,North,Document,Standard,174,Delivered,3,On Time
SHP01016,CUST0018,2026-07-10,2026-07-15,West,West,Parcel,Standard,127,Delivered,5,Not On Time
SHP00803,CUST0257,2026-07-11,2026-07-14,Central,Central,Parcel,Same Day,286,Delivered,3,On Time
SHP01419,CUST0078,2026-07-12,2026-07-14,East,Central,Fragile,Standard,294,Delivered,2,On Time
SHP00521,CUST0371,2026-07-13,2026-07-16,North,West,Parcel,Express,333,Delivered,3,On Time
SHP00926,CUST0175,2026-07-13,2026-07-15,Central,Central,Fragile,Express,347,Cancelled,2,Not On Time
SHP01133,CUST0498,2026-07-14,2026-07-16,South,Central,Parcel,Express,514,Delivered,2,On Time
SHP00259,CUST0194,2026-07-16,2026-07-23,Central,East,Parcel,Standard,192,Delivered,7,Not On Time
SHP00517,CUST0476,2026-07-17,2026-07-19,East,West,Parcel,Standard,138,Delivered,2,On Time
SHP00176,CUST0113,2026-07-17,2026-07-20,East,South,Parcel,Standard,96,Delivered,3,On Time
SHP00482,CUST0114,2026-07-17,2026-07-18,West,North,Parcel,Express,532,Failed,1,Not On Time
SHP00092,CUST0222,2026-07-18,2026-07-25,South,Central,Fragile,Express,400,Delivered,7,Not On Time
SHP01781,CUST0166,2026-07-19,2026-07-21,East,West,Parcel,Standard,229,Delayed,2,Not On Time
SHP01443,CUST0435,2026-07-20,2026-07-26,North,East,Document,Express,238,Delivered,6,Not On Time
SHP01001,CUST0319,2026-07-22,2026-07-28,North,South,Parcel,Same Day,268,Delivered,6,Not On Time
SHP01307,CUST0132,2026-07-22,2026-07-26,East,Central,Fragile,Standard,266,Delayed,4,Not On Time
SHP00973,CUST0385,2026-07-22,2026-07-23,East,Central,Electronics,Same Day,880,Cancelled,1,Not On Time
SHP00483,CUST0264,2026-07-22,2026-07-24,East,East,Parcel,Same Day,500,Delivered,2,On Time
SHP00440,CUST0413,2026-07-23,2026-07-28,South,Central,Parcel,Express,545,Cancelled,5,Not On Time
SHP01093,CUST0055,2026-07-23,2026-07-27,Central,Central,Parcel,Express,476,Delivered,4,Not On Time
SHP01964,CUST0359,2026-07-24,2026-07-28,North,South,Parcel,Express,158,Delivered,4,Not On Time
SHP00865,CUST0131,2026-07-24,2026-07-26,North,West,Parcel,Express,553,Delivered,2,On Time
SHP01362,CUST0288,2026-07-24,2026-07-26,West,Central,Parcel,Express,378,Delivered,2,On Time
SHP01102,CUST0266,2026-07-24,2026-07-27,West,South,Electronics,Express,171,Delivered,3,On Time
SHP00316,CUST0458,2026-07-24,2026-07-30,South,East,Document,Standard,433,Delivered,6,Not On Time
SHP01164,CUST0467,2026-07-25,2026-08-01,East,North,Document,Express,696,Delayed,7,Not On Time
SHP00871,CUST0366,2026-07-25,2026-07-27,Central,South,Electronics,Standard,488,Delivered,2,On Time
SHP01152,CUST0162,2026-07-27,2026-07-29,North,North,Fragile,Standard,269,Delivered,2,On Time
SHP00881,CUST0380,2026-07-27,2026-07-29,South,East,Document,Standard,342,Delivered,2,On Time
SHP01050,CUST0481,2026-07-27,2026-08-01,East,East,Parcel,Standard,251,Delivered,5,Not On Time
SHP01910,CUST0087,2026-07-28,2026-07-31,South,West,Electronics,Standard,205,Delivered,3,On Time
SHP01456,CUST0055,2026-07-28,2026-07-30,North,North,Parcel,Standard,191,Delivered,2,On Time
SHP00976,CUST0476,2026-07-28,2026-07-31,Central,South,Electronics,Express,556,Delivered,3,On Time
SHP01582,CUST0288,2026-07-30,2026-08-01,Central,East,Parcel,Express,647,Delivered,2,On Time
SHP01979,CUST0178,2026-07-31,2026-08-05,South,West,Parcel,Standard,266,Cancelled,5,Not On Time
SHP01595,CUST0391,2026-08-01,2026-08-03,West,Central,Parcel,Same Day,592,Delivered,2,On Time
SHP00954,CUST0349,2026-08-01,2026-08-06,South,South,Fragile,Standard,223,Delivered,5,Not On Time
SHP01904,CUST0008,2026-08-02,2026-08-03,West,North,Parcel,Express,434,Delivered,1,On Time
SHP01942,CUST0321,2026-08-03,2026-08-05,South,Central,Document,Standard,437,Delivered,2,On Time
SHP00453,CUST0313,2026-08-03,2026-08-07,West,South,Document,Standard,164,Delivered,4,Not On Time
SHP00924,CUST0247,2026-08-04,2026-08-07,North,East,Parcel,Standard,422,Delivered,3,On Time
SHP01286,CUST0323,2026-08-04,2026-08-05,South,South,Parcel,Standard,453,Delivered,1,On Time
SHP01437,CUST0472,2026-08-04,2026-08-07,West,West,Parcel,Standard,232,Delayed,3,Not On Time
SHP00728,CUST0471,2026-08-04,2026-08-06,West,North,Fragile,Standard,85,Delivered,2,On Time
SHP00819,CUST0443,2026-08-05,2026-08-09,South,East,Fragile,Same Day,187,Delivered,4,Not On Time
SHP01775,CUST0255,2026-08-05,2026-08-09,North,South,Parcel,Express,319,Delivered,4,Not On Time
SHP00434,CUST0328,2026-08-05,2026-08-06,East,North,Fragile,Standard,373,Delivered,1,On Time
SHP01277,CUST0054,2026-08-05,2026-08-10,East,West,Parcel,Standard,255,Delivered,5,Not On Time
SHP01145,CUST0249,2026-08-06,2026-08-12,South,East,Parcel,Standard,381,Delayed,6,Not On Time
SHP00809,CUST0239,2026-08-08,2026-08-12,South,South,Electronics,Express,251,Delivered,4,Not On Time
SHP01636,CUST0229,2026-08-09,2026-08-12,Central,South,Parcel,Standard,441,Delivered,3,On Time
SHP00143,CUST0067,2026-08-09,2026-08-12,West,West,Electronics,Express,200,Delayed,3,Not On Time
SHP01184,CUST0051,2026-08-09,2026-08-12,North,West,Parcel,Standard,122,Delivered,3,On Time
SHP00908,CUST0097,2026-08-09,2026-08-14,North,North,Fragile,Express,584,Delivered,5,Not On Time
SHP00449,CUST0092,2026-08-11,2026-08-15,South,North,Document,Standard,203,Delivered,4,Not On Time
SHP00882,CUST0495,2026-08-12,2026-08-15,South,North,Fragile,Express,368,Delivered,3,On Time
SHP00222,CUST0264,2026-08-12,2026-08-14,West,Central,Electronics,Express,399,Delayed,2,Not On Time
SHP01192,CUST0418,2026-08-12,2026-08-16,South,East,Parcel,Standard,479,Delayed,4,Not On Time
SHP00171,CUST0291,2026-08-12,2026-08-16,North,North,Document,Standard,320,Delivered,4,Not On Time
SHP01333,CUST0096,2026-08-13,2026-08-16,Central,East,Fragile,Express,449,Delivered,3,On Time
SHP01906,CUST0088,2026-08-13,2026-08-14,East,West,Document,Standard,169,Delivered,1,On Time
SHP01435,CUST0078,2026-08-13,2026-08-14,East,East,Fragile,Standard,402,Delivered,1,On Time
SHP01701,CUST0288,2026-08-13,2026-08-14,North,North,Fragile,Standard,470,Delivered,1,On Time
SHP00014,CUST0120,2026-08-13,2026-08-16,East,North,Document,Standard,139,Delivered,3,On Time
SHP00045,CUST0302,2026-08-13,2026-08-16,South,South,Parcel,Express,113,Delivered,3,On Time
SHP00376,CUST0491,2026-08-14,2026-08-18,West,North,Document,Standard,364,Delivered,4,Not On Time
SHP00212,CUST0400,2026-08-14,2026-08-15,North,North,Electronics,Express,645,Failed,1,Not On Time
SHP01428,CUST0452,2026-08-14,2026-08-17,South,West,Parcel,Express,386,Delivered,3,On Time
SHP01063,CUST0500,2026-08-14,2026-08-17,Central,West,Document,Same Day,833,Delivered,3,On Time
SHP01497,CUST0165,2026-08-14,2026-08-17,South,East,Parcel,Express,112,Delivered,3,On Time
SHP00029,CUST0182,2026-08-15,2026-08-17,East,South,Fragile,Express,490,Delivered,2,On Time
SHP01040,CUST0469,2026-08-15,2026-08-18,East,West,Parcel,Standard,436,Delivered,3,On Time
SHP00842,CUST0398,2026-08-15,2026-08-17,North,South,Parcel,Standard,264,Delivered,2,On Time
SHP00027,CUST0223,2026-08-15,2026-08-18,South,South,Parcel,Same Day,871,Delivered,3,On Time
SHP00348,CUST0311,2026-08-15,2026-08-18,East,North,Document,Standard,471,Cancelled,3,Not On Time
SHP01124,CUST0432,2026-08-15,2026-08-17,Central,South,Document,Standard,271,Delivered,2,On Time
SHP01632,CUST0466,2026-08-16,2026-08-17,South,South,Document,Express,343,Delivered,1,On Time
SHP00516,CUST0007,2026-08-16,2026-08-17,East,West,Document,Standard,426,Cancelled,1,Not On Time
SHP01322,CUST0330,2026-08-17,2026-08-22,West,East,Parcel,Standard,486,Delayed,5,Not On Time
SHP00235,CUST0263,2026-08-17,2026-08-19,North,North,Document,Standard,256,Delivered,2,On Time
SHP00101,CUST0161,2026-08-18,2026-08-21,South,South,Document,Standard,278,Delivered,3,On Time
SHP01940,CUST0151,2026-08-19,2026-08-20,North,South,Electronics,Standard,442,Delivered,1,On Time
SHP01581,CUST0085,2026-08-19,2026-08-24,North,South,Fragile,Standard,179,Delivered,5,Not On Time
SHP00267,CUST0147,2026-08-19,2026-08-21,South,South,Document,Standard,354,Delivered,2,On Time
SHP01943,CUST0112,2026-08-20,2026-08-27,Central,North,Parcel,Standard,312,Delivered,7,Not On Time
SHP01149,CUST0381,2026-08-21,2026-08-23,Central,Central,Document,Express,196,Delayed,2,Not On Time
SHP01800,CUST0403,2026-08-21,2026-08-23,North,North,Parcel,Same Day,302,Delivered,2,On Time
SHP01616,CUST0036,2026-08-21,2026-08-22,East,Central,Fragile,Express,302,Delivered,1,On Time
SHP00896,CUST0285,2026-08-24,2026-08-26,West,East,Parcel,Standard,202,Delivered,2,On Time
SHP01578,CUST0188,2026-08-25,2026-08-31,North,West,Parcel,Standard,338,Delivered,6,Not On Time
SHP00501,CUST0082,2026-08-25,2026-08-26,Central,West,Parcel,Standard,376,Failed,1,Not On Time
SHP01757,CUST0002,2026-08-26,2026-08-29,North,Central,Electronics,Express,447,Delivered,3,On Time
SHP01674,CUST0385,2026-08-26,2026-08-27,South,Central,Electronics,Express,700,Delivered,1,On Time
SHP01499,CUST0303,2026-08-26,2026-08-29,East,South,Parcel,Standard,365,Delivered,3,On Time
SHP00867,CUST0197,2026-08-26,2026-08-30,West,North,Fragile,Express,329,Delayed,4,Not On Time
SHP00390,CUST0404,2026-08-27,2026-08-30,South,North,Document,Express,214,Delivered,3,On Time
SHP00497,CUST0011,2026-08-28,2026-09-02,West,West,Fragile,Standard,177,Delivered,5,Not On Time
SHP01558,CUST0234,2026-08-28,2026-08-31,North,Central,Parcel,Standard,157,Delivered,3,On Time
SHP01400,CUST0386,2026-08-28,2026-09-01,North,East,Parcel,Express,118,Delivered,4,Not On Time
SHP00287,CUST0195,2026-08-29,2026-09-04,North,East,Document,Same Day,466,Delivered,6,Not On Time
SHP01487,CUST0471,2026-08-29,2026-08-30,North,North,Parcel,Express,235,Delivered,1,On Time
SHP00503,CUST0119,2026-08-29,2026-09-03,South,East,Fragile,Express,122,Delivered,5,Not On Time
SHP00135,CUST0396,2026-08-30,2026-09-01,Central,North,Parcel,Standard,286,Delivered,2,On Time
SHP01202,CUST0020,2026-08-30,2026-09-02,Central,South,Parcel,Express,458,Delivered,3,On Time
SHP01200,CUST0261,2026-08-30,2026-09-02,West,Central,Parcel,Standard,224,Delivered,3,On Time
SHP01579,CUST0293,2026-08-31,2026-09-03,Central,South,Parcel,Standard,171,Delivered,3,On Time
SHP01297,CUST0422,2026-08-31,2026-09-02,East,Central,Document,Same Day,898,Delivered,2,On Time
SHP01592,CUST0256,2026-09-01,2026-09-05,Central,North,Fragile,Standard,347,Delivered,4,Not On Time
SHP01194,CUST0222,2026-09-01,2026-09-02,East,East,Parcel,Standard,350,Delivered,1,On Time
SHP01071,CUST0393,2026-09-02,2026-09-04,South,West,Fragile,Express,640,Delivered,2,On Time
SHP00025,CUST0226,2026-09-02,2026-09-06,North,East,Parcel,Standard,463,Delivered,4,Not On Time
SHP01742,CUST0053,2026-09-04,2026-09-08,South,Central,Electronics,Standard,167,Delivered,4,Not On Time
SHP01401,CUST0428,2026-09-04,2026-09-09,East,Central,Document,Express,617,Delivered,5,Not On Time
SHP00405,CUST0355,2026-09-04,2026-09-06,South,East,Electronics,Standard,215,Delivered,2,On Time
SHP01731,CUST0500,2026-09-06,2026-09-07,West,Central,Fragile,Express,259,Delivered,1,On Time
SHP00258,CUST0342,2026-09-07,2026-09-14,South,North,Parcel,Express,644,Delayed,7,Not On Time
SHP01080,CUST0364,2026-09-07,2026-09-10,East,North,Parcel,Standard,336,Failed,3,Not On Time
SHP01017,CUST0280,2026-09-07,2026-09-10,South,West,Document,Standard,175,Delivered,3,On Time
SHP01847,CUST0081,2026-09-08,2026-09-09,East,East,Fragile,Express,438,Failed,1,Not On Time
SHP01109,CUST0202,2026-09-08,2026-09-11,Central,Central,Document,Standard,293,Cancelled,3,Not On Time
SHP00163,CUST0158,2026-09-08,2026-09-10,South,North,Parcel,Same Day,805,Delayed,2,Not On Time
SHP01105,CUST0120,2026-09-09,2026-09-10,North,West,Parcel,Standard,142,Cancelled,1,Not On Time
SHP01825,CUST0059,2026-09-09,2026-09-11,West,East,Fragile,Standard,469,Delayed,2,Not On Time
SHP00860,CUST0494,2026-09-09,2026-09-12,West,Central,Electronics,Same Day,412,Delivered,3,On Time
SHP01646,CUST0215,2026-09-10,2026-09-12,North,West,Parcel,Same Day,448,Delivered,2,On Time
SHP00611,CUST0128,2026-09-10,2026-09-13,North,North,Electronics,Standard,459,Delayed,3,Not On Time
